test,agemon_min,agemon_max,raw,ss,CI90,CI95,percentile,age_equiv,desc_range
rpwc,92,95,27,110,99 - 121,97 - 123,75,9.0 - 9.5,Above Average
rpwc,92,95,28,112,101 - 123,99 - 125,79,9.6 - 9.11,Above Average
rpwc,92,95,29,114,103 - 125,101 - 127,82,9.6 - 9.11,Above Average
rpwc,92,95,30,116,105 - 127,103 - 129,86,10.0 - 10.5,Above Average
rpwc,92,95,31,117,106 - 128,104 - 130,87,10.6 - 10.11,Above Average
rpwc,92,95,32,119,108 - 130,106 - 130,90,11.0 - 11.5,Above Average
rpwc,92,95,33,121,110 - 130,108 - 130,92,11.6 - 11.11,Well Above Average
rpwc,92,95,34,123,112 - 130,110 - 130,94,12.0 - 12.5,Well Above Average
rpwc,92,95,35,125,114 - 130,112 - 130,95,12.0 - 12.5,Well Above Average
rpwc,92,95,36,127,116 - 130,114 - 130,96,12.6 - 12.11,Well Above Average
rpwc,92,95,37,129,118 - 130,116 - 130,97,13.0 - 13.11,Well Above Average
rpwc,92,95,38,130,119 - 130,117 - 130,98,14.0 - 14.11,Well Above Average
rpwc,92,95,39,130,119 - 130,117 - 130,98,15.0 - 16.11,Well Above Average
rpwc,92,95,40,130,119 - 130,117 - 130,98,17.0 - 18.11,Well Above Average
rpwc,92,95,41,130,119 - 130,117 - 130,98,17.0 - 18.11,Well Above Average
rpwc,92,95,42,130,119 - 130,117 - 130,98,17.0 - 18.11,Well Above Average
rpwc,92,95,43,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,92,95,44,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,92,95,45,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,92,95,46,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,92,95,47,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,92,95,48,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,92,95,49,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,92,95,50,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,92,95,51,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,92,95,52,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,92,95,53,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,92,95,54,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,92,95,55,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,92,95,56,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,92,95,57,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,92,95,58,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,92,95,59,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,92,95,60,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,96,101,0,70,59 - 81,57 - 83,2,< Start age,Well Below Average
rpwc,96,101,1,72,61 - 83,59 - 85,3,< Start age,Well Below Average
rpwc,96,101,2,74,63 - 85,61 - 87,4,< Start age,Well Below Average
rpwc,96,101,3,75,64 - 86,62 - 88,5,< Start age,Well Below Average
rpwc,96,101,4,76,65 - 87,63 - 89,5,< Start age,Well Below Average
rpwc,96,101,5,78,67 - 89,65 - 91,7,< Start age,Well Below Average
rpwc,96,101,6,78,67 - 89,65 - 91,7,< Start age,Well Below Average
rpwc,96,101,7,80,69 - 91,67 - 93,9,< Start age,Below Average
rpwc,96,101,8,81,70 - 92,68 - 94,10,< Start age,Below Average
rpwc,96,101,9,82,71 - 93,69 - 95,12,< Start age,Below Average
rpwc,96,101,10,83,72 - 94,70 - 96,13,< Start age,Below Average
rpwc,96,101,11,85,74 - 96,72 - 98,16,6.0 - 6.3,Below Average
rpwc,96,101,12,86,75 - 97,73 - 99,18,6.0 - 6.3,Below Average
rpwc,96,101,13,87,76 - 98,74 - 100,19,6.0 - 6.3,Below Average
rpwc,96,101,14,89,78 - 100,76 - 102,23,6.0 - 6.3,Below Average
rpwc,96,101,15,90,79 - 101,77 - 103,25,6.4 - 6.7,Average
rpwc,96,101,16,91,80 - 102,78 - 104,27,6.8 - 6.11,Average
rpwc,96,101,17,93,82 - 104,80 - 106,32,7.0 - 7.3,Average
rpwc,96,101,18,94,83 - 105,81 - 107,34,7.4 - 7.7,Average
rpwc,96,101,19,95,84 - 106,82 - 108,37,7.4 - 7.7,Average
rpwc,96,101,20,97,86 - 108,84 - 110,42,7.8 - 7.11,Average
rpwc,96,101,21,98,87 - 109,85 - 111,45,7.8 - 7.11,Average
rpwc,96,101,22,100,89 - 111,87 - 113,50,8.0 - 8.5,Average
rpwc,96,101,23,101,90 - 112,88 - 114,53,8.0 - 8.5,Average
rpwc,96,101,24,103,92 - 114,90 - 116,58,8.6 - 8.11,Average
rpwc,96,101,25,104,93 - 115,91 - 117,61,8.6 - 8.11,Average
rpwc,96,101,26,106,95 - 117,93 - 119,66,9.0 - 9.5,Average
rpwc,96,101,27,107,96 - 118,94 - 120,68,9.0 - 9.5,Average
rpwc,96,101,28,109,98 - 120,96 - 122,73,9.6 - 9.11,Average
rpwc,96,101,29,110,99 - 121,97 - 123,75,9.6 - 9.11,Above Average
rpwc,96,101,30,112,101 - 123,99 - 125,79,10.0 - 10.5,Above Average
rpwc,96,101,31,114,103 - 125,101 - 127,82,10.6 - 10.11,Above Average
rpwc,96,101,32,115,104 - 126,102 - 128,84,11.0 - 11.5,Above Average
rpwc,96,101,33,117,106 - 128,104 - 130,87,11.6 - 11.11,Above Average
rpwc,96,101,34,119,108 - 130,106 - 130,90,12.0 - 12.5,Above Average
rpwc,96,101,35,121,110 - 130,108 - 130,92,12.0 - 12.5,Well Above Average
rpwc,96,101,36,123,112 - 130,110 - 130,94,12.6 - 12.11,Well Above Average
rpwc,96,101,37,125,114 - 130,112 - 130,95,13.0 - 13.11,Well Above Average
rpwc,96,101,38,127,116 - 130,114 - 130,96,14.0 - 14.11,Well Above Average
rpwc,96,101,39,129,118 - 130,116 - 130,97,15.0 - 16.11,Well Above Average
rpwc,96,101,40,130,119 - 130,117 - 130,98,17.0 - 18.11,Well Above Average
rpwc,96,101,41,130,119 - 130,117 - 130,98,17.0 - 18.11,Well Above Average
rpwc,96,101,42,130,119 - 130,117 - 130,98,17.0 - 18.11,Well Above Average
rpwc,96,101,43,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,96,101,44,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,96,101,45,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,96,101,46,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,96,101,47,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,96,101,48,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,96,101,49,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,96,101,50,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,96,101,51,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,96,101,52,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,96,101,53,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,96,101,54,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,96,101,55,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,96,101,56,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,96,101,57,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,96,101,58,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,96,101,59,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,96,101,60,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,102,107,0,69,58 - 80,56 - 82,2,< Start age,Significantly Below Average
rpwc,102,107,1,70,59 - 81,57 - 83,2,< Start age,Well Below Average
rpwc,102,107,2,71,60 - 82,58 - 84,3,< Start age,Well Below Average
rpwc,102,107,3,72,61 - 83,59 - 85,3,< Start age,Well Below Average
rpwc,102,107,4,74,63 - 85,61 - 87,4,< Start age,Well Below Average
rpwc,102,107,5,75,64 - 86,62 - 88,5,< Start age,Well Below Average
rpwc,102,107,6,76,65 - 87,63 - 89,5,< Start age,Well Below Average
rpwc,102,107,7,77,66 - 88,64 - 90,6,< Start age,Well Below Average
rpwc,102,107,8,78,67 - 89,65 - 91,7,< Start age,Well Below Average
rpwc,102,107,9,80,69 - 91,67 - 93,9,< Start age,Below Average
rpwc,102,107,10,81,70 - 92,68 - 94,10,< Start age,Below Average
rpwc,102,107,11,82,71 - 93,69 - 95,12,6.0 - 6.3,Below Average
rpwc,102,107,12,84,73 - 95,71 - 97,14,6.0 - 6.3,Below Average
rpwc,102,107,13,85,74 - 96,72 - 98,16,6.0 - 6.3,Below Average
rpwc,102,107,14,86,75 - 97,73 - 99,18,6.0 - 6.3,Below Average
rpwc,102,107,15,87,76 - 98,74 - 100,19,6.4 - 6.7,Below Average
rpwc,102,107,16,89,78 - 100,76 - 102,23,6.8 - 6.11,Below Average
rpwc,102,107,17,90,79 - 101,77 - 103,25,7.0 - 7.3,Average
rpwc,102,107,18,91,80 - 102,78 - 104,27,7.4 - 7.7,Average
rpwc,102,107,19,93,82 - 104,80 - 106,32,7.4 - 7.7,Average
rpwc,102,107,20,94,83 - 105,81 - 107,34,7.8 - 7.11,Average
rpwc,102,107,21,95,84 - 106,82 - 108,37,7.8 - 7.11,Average
rpwc,102,107,22,97,86 - 108,84 - 110,42,8.0 - 8.5,Average
rpwc,102,107,23,98,87 - 109,85 - 111,45,8.0 - 8.5,Average
rpwc,102,107,24,99,88 - 110,86 - 112,47,8.6 - 8.11,Average
rpwc,102,107,25,101,90 - 112,88 - 114,53,8.6 - 8.11,Average
rpwc,102,107,26,102,91 - 113,89 - 115,55,9.0 - 9.5,Average
rpwc,102,107,27,104,93 - 115,91 - 117,61,9.0 - 9.5,Average
rpwc,102,107,28,105,94 - 116,92 - 118,63,9.6 - 9.11,Average
rpwc,102,107,29,107,96 - 118,94 - 120,68,9.6 - 9.11,Average
rpwc,102,107,30,108,97 - 119,95 - 121,70,10.0 - 10.5,Average
rpwc,102,107,31,110,99 - 121,97 - 123,75,10.6 - 10.11,Above Average
rpwc,102,107,32,112,101 - 123,99 - 125,79,11.0 - 11.5,Above Average
rpwc,102,107,33,113,102 - 124,100 - 126,81,11.6 - 11.11,Above Average
rpwc,102,107,34,115,104 - 126,102 - 128,84,12.0 - 12.5,Above Average
rpwc,102,107,35,117,106 - 128,104 - 130,87,12.0 - 12.5,Above Average
rpwc,102,107,36,119,108 - 130,106 - 130,90,12.6 - 12.11,Above Average
rpwc,102,107,37,120,109 - 130,107 - 130,91,13.0 - 13.11,Well Above Average
rpwc,102,107,38,122,111 - 130,109 - 130,93,14.0 - 14.11,Well Above Average
rpwc,102,107,39,124,113 - 130,111 - 130,95,15.0 - 16.11,Well Above Average
rpwc,102,107,40,127,116 - 130,114 - 130,96,17.0 - 18.11,Well Above Average
rpwc,102,107,41,129,118 - 130,116 - 130,97,17.0 - 18.11,Well Above Average
rpwc,102,107,42,130,119 - 130,117 - 130,98,17.0 - 18.11,Well Above Average
rpwc,102,107,43,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,102,107,44,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,102,107,45,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,102,107,46,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,102,107,47,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,102,107,48,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,102,107,49,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,102,107,50,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,102,107,51,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,102,107,52,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,102,107,53,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,102,107,54,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,102,107,55,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,102,107,56,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,102,107,57,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,102,107,58,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,102,107,59,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,102,107,60,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,108,113,0,67,56 - 78,54 - 80,1,< Start age,Significantly Below Average
rpwc,108,113,1,68,57 - 79,55 - 81,2,< Start age,Significantly Below Average
rpwc,108,113,2,69,58 - 80,56 - 82,2,< Start age,Significantly Below Average
rpwc,108,113,3,70,59 - 81,57 - 83,2,< Start age,Well Below Average
rpwc,108,113,4,72,61 - 83,59 - 85,3,< Start age,Well Below Average
rpwc,108,113,5,73,62 - 84,60 - 86,4,< Start age,Well Below Average
rpwc,108,113,6,74,63 - 85,61 - 87,4,< Start age,Well Below Average
rpwc,108,113,7,75,64 - 86,62 - 88,5,< Start age,Well Below Average
rpwc,108,113,8,76,65 - 87,63 - 89,5,< Start age,Well Below Average
rpwc,108,113,9,78,67 - 89,65 - 91,7,< Start age,Well Below Average
rpwc,108,113,10,79,68 - 90,66 - 92,8,< Start age,Well Below Average
rpwc,108,113,11,80,69 - 91,67 - 93,9,6.0 - 6.3,Below Average
rpwc,108,113,12,81,70 - 92,68 - 94,10,6.0 - 6.3,Below Average
rpwc,108,113,13,83,72 - 94,70 - 96,13,6.0 - 6.3,Below Average
rpwc,108,113,14,84,73 - 95,71 - 97,14,6.0 - 6.3,Below Average
rpwc,108,113,15,85,74 - 96,72 - 98,16,6.4 - 6.7,Below Average
rpwc,108,113,16,86,75 - 97,73 - 99,18,6.8 - 6.11,Below Average
rpwc,108,113,17,88,77 - 99,75 - 101,21,7.0 - 7.3,Below Average
rpwc,108,113,18,89,78 - 100,76 - 102,23,7.4 - 7.7,Below Average
rpwc,108,113,19,90,79 - 101,77 - 103,25,7.4 - 7.7,Average
rpwc,108,113,20,91,80 - 102,78 - 104,27,7.8 - 7.11,Average
rpwc,108,113,21,93,82 - 104,80 - 106,32,7.8 - 7.11,Average
rpwc,108,113,22,94,83 - 105,81 - 107,34,8.0 - 8.5,Average
rpwc,108,113,23,95,84 - 106,82 - 108,37,8.0 - 8.5,Average
rpwc,108,113,24,97,86 - 108,84 - 110,42,8.6 - 8.11,Average
rpwc,108,113,25,98,87 - 109,85 - 111,45,8.6 - 8.11,Average
rpwc,108,113,26,100,89 - 111,87 - 113,50,9.0 - 9.5,Average
rpwc,108,113,27,101,90 - 112,88 - 114,53,9.0 - 9.5,Average
rpwc,108,113,28,102,91 - 113,89 - 115,55,9.6 - 9.11,Average
rpwc,108,113,29,104,93 - 115,91 - 117,61,9.6 - 9.11,Average
rpwc,108,113,30,105,94 - 116,92 - 118,63,10.0 - 10.5,Average
rpwc,108,113,31,107,96 - 118,94 - 120,68,10.6 - 10.11,Average
rpwc,108,113,32,108,97 - 119,95 - 121,70,11.0 - 11.5,Average
rpwc,108,113,33,110,99 - 121,97 - 123,75,11.6 - 11.11,Above Average
rpwc,108,113,34,112,101 - 123,99 - 125,79,12.0 - 12.5,Above Average
rpwc,108,113,35,113,102 - 124,100 - 126,81,12.0 - 12.5,Above Average
rpwc,108,113,36,115,104 - 126,102 - 128,84,12.6 - 12.11,Above Average
rpwc,108,113,37,117,106 - 128,104 - 130,87,13.0 - 13.11,Above Average
rpwc,108,113,38,119,108 - 130,106 - 130,90,14.0 - 14.11,Above Average
rpwc,108,113,39,121,110 - 130,108 - 130,92,15.0 - 16.11,Well Above Average
rpwc,108,113,40,123,112 - 130,110 - 130,94,17.0 - 18.11,Well Above Average
rpwc,108,113,41,125,114 - 130,112 - 130,95,17.0 - 18.11,Well Above Average
rpwc,108,113,42,127,116 - 130,114 - 130,96,17.0 - 18.11,Well Above Average
rpwc,108,113,43,129,118 - 130,116 - 130,97,> Stop age,Well Above Average
rpwc,108,113,44,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,108,113,45,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,108,113,46,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,108,113,47,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,108,113,48,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,108,113,49,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,108,113,50,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,108,113,51,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,108,113,52,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,108,113,53,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,108,113,54,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,108,113,55,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,108,113,56,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,108,113,57,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,108,113,58,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,108,113,59,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,108,113,60,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,114,119,0,65,54 - 76,52 - 78,1,< Start age,Significantly Below Average
rpwc,114,119,1,66,55 - 77,53 - 79,1,< Start age,Significantly Below Average
rpwc,114,119,2,67,56 - 78,54 - 80,1,< Start age,Significantly Below Average
rpwc,114,119,3,69,58 - 80,56 - 82,2,< Start age,Significantly Below Average
rpwc,114,119,4,70,59 - 81,57 - 83,2,< Start age,Well Below Average
rpwc,114,119,5,71,60 - 82,58 - 84,3,< Start age,Well Below Average
rpwc,114,119,6,72,61 - 83,59 - 85,3,< Start age,Well Below Average
rpwc,114,119,7,73,62 - 84,60 - 86,4,< Start age,Well Below Average
rpwc,114,119,8,75,64 - 86,62 - 88,5,< Start age,Well Below Average
rpwc,114,119,9,76,65 - 87,63 - 89,5,< Start age,Well Below Average
rpwc,114,119,10,77,66 - 88,64 - 90,6,< Start age,Well Below Average
rpwc,114,119,11,78,67 - 89,65 - 91,7,6.0 - 6.3,Well Below Average
rpwc,114,119,12,79,68 - 90,66 - 92,8,6.0 - 6.3,Well Below Average
rpwc,114,119,13,81,70 - 92,68 - 94,10,6.0 - 6.3,Below Average
rpwc,114,119,14,82,71 - 93,69 - 95,12,6.0 - 6.3,Below Average
rpwc,114,119,15,83,72 - 94,70 - 96,13,6.4 - 6.7,Below Average
rpwc,114,119,16,84,73 - 95,71 - 97,14,6.8 - 6.11,Below Average
rpwc,114,119,17,85,74 - 96,72 - 98,16,7.0 - 7.3,Below Average
rpwc,114,119,18,87,76 - 98,74 - 100,19,7.4 - 7.7,Below Average
rpwc,114,119,19,88,77 - 99,75 - 101,21,7.4 - 7.7,Below Average
rpwc,114,119,20,89,78 - 100,76 - 102,23,7.8 - 7.11,Below Average
rpwc,114,119,21,90,79 - 101,77 - 103,25,7.8 - 7.11,Average
rpwc,114,119,22,92,81 - 103,79 - 105,30,8.0 - 8.5,Average
rpwc,114,119,23,93,82 - 104,80 - 106,32,8.0 - 8.5,Average
rpwc,114,119,24,94,83 - 105,81 - 107,34,8.6 - 8.11,Average
rpwc,114,119,25,96,85 - 107,83 - 109,39,8.6 - 8.11,Average
rpwc,114,119,26,97,86 - 108,84 - 110,42,9.0 - 9.5,Average
rpwc,114,119,27,98,87 - 109,85 - 111,45,9.0 - 9.5,Average
rpwc,114,119,28,100,89 - 111,87 - 113,50,9.6 - 9.11,Average
rpwc,114,119,29,101,90 - 112,88 - 114,53,9.6 - 9.11,Average
rpwc,114,119,30,103,92 - 114,90 - 116,58,10.0 - 10.5,Average
rpwc,114,119,31,104,93 - 115,91 - 117,61,10.6 - 10.11,Average
rpwc,114,119,32,106,95 - 117,93 - 119,66,11.0 - 11.5,Average
rpwc,114,119,33,107,96 - 118,94 - 120,68,11.6 - 11.11,Average
rpwc,114,119,34,109,98 - 120,96 - 122,73,12.0 - 12.5,Average
rpwc,114,119,35,110,99 - 121,97 - 123,75,12.0 - 12.5,Above Average
rpwc,114,119,36,112,101 - 123,99 - 125,79,12.6 - 12.11,Above Average
rpwc,114,119,37,114,103 - 125,101 - 127,82,13.0 - 13.11,Above Average
rpwc,114,119,38,116,105 - 127,103 - 129,86,14.0 - 14.11,Above Average
rpwc,114,119,39,117,106 - 128,104 - 130,87,15.0 - 16.11,Above Average
rpwc,114,119,40,119,108 - 130,106 - 130,90,17.0 - 18.11,Above Average
rpwc,114,119,41,121,110 - 130,108 - 130,92,17.0 - 18.11,Well Above Average
rpwc,114,119,42,123,112 - 130,110 - 130,94,17.0 - 18.11,Well Above Average
rpwc,114,119,43,126,115 - 130,113 - 130,96,> Stop age,Well Above Average
rpwc,114,119,44,128,117 - 130,115 - 130,97,> Stop age,Well Above Average
rpwc,114,119,45,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,114,119,46,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,114,119,47,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,114,119,48,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,114,119,49,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,114,119,50,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,114,119,51,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,114,119,52,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,114,119,53,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,114,119,54,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,114,119,55,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,114,119,56,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,114,119,57,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,114,119,58,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,114,119,59,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,114,119,60,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,120,125,0,64,53 - 75,51 - 77,1,< Start age,Significantly Below Average
rpwc,120,125,1,65,54 - 76,52 - 78,1,< Start age,Significantly Below Average
rpwc,120,125,2,66,55 - 77,53 - 79,1,< Start age,Significantly Below Average
rpwc,120,125,3,67,56 - 78,54 - 80,1,< Start age,Significantly Below Average
rpwc,120,125,4,68,57 - 79,55 - 81,2,< Start age,Significantly Below Average
rpwc,120,125,5,69,58 - 80,56 - 82,2,< Start age,Significantly Below Average
rpwc,120,125,6,71,60 - 82,58 - 84,3,< Start age,Well Below Average
rpwc,120,125,7,72,61 - 83,59 - 85,3,< Start age,Well Below Average
rpwc,120,125,8,73,62 - 84,60 - 86,4,< Start age,Well Below Average
rpwc,120,125,9,74,63 - 85,61 - 87,4,< Start age,Well Below Average
rpwc,120,125,10,75,64 - 86,62 - 88,5,< Start age,Well Below Average
rpwc,120,125,11,76,65 - 87,63 - 89,5,6.0 - 6.3,Well Below Average
rpwc,120,125,12,78,67 - 89,65 - 91,7,6.0 - 6.3,Well Below Average
rpwc,120,125,13,79,68 - 90,66 - 92,8,6.0 - 6.3,Well Below Average
rpwc,120,125,14,80,69 - 91,67 - 93,9,6.0 - 6.3,Below Average
rpwc,120,125,15,81,70 - 92,68 - 94,10,6.4 - 6.7,Below Average
rpwc,120,125,16,82,71 - 93,69 - 95,12,6.8 - 6.11,Below Average
rpwc,120,125,17,83,72 - 94,70 - 96,13,7.0 - 7.3,Below Average
rpwc,120,125,18,85,74 - 96,72 - 98,16,7.4 - 7.7,Below Average
rpwc,120,125,19,86,75 - 97,73 - 99,18,7.4 - 7.7,Below Average
rpwc,120,125,20,87,76 - 98,74 - 100,19,7.8 - 7.11,Below Average
rpwc,120,125,21,88,77 - 99,75 - 101,21,7.8 - 7.11,Below Average
rpwc,120,125,22,90,79 - 101,77 - 103,25,8.0 - 8.5,Average
rpwc,120,125,23,91,80 - 102,78 - 104,27,8.0 - 8.5,Average
rpwc,120,125,24,92,81 - 103,79 - 105,30,8.6 - 8.11,Average
rpwc,120,125,25,94,83 - 105,81 - 107,34,8.6 - 8.11,Average
rpwc,120,125,26,95,84 - 106,82 - 108,37,9.0 - 9.5,Average
rpwc,120,125,27,96,85 - 107,83 - 109,39,9.0 - 9.5,Average
rpwc,120,125,28,98,87 - 109,85 - 111,45,9.6 - 9.11,Average
rpwc,120,125,29,99,88 - 110,86 - 112,47,9.6 - 9.11,Average
rpwc,120,125,30,100,89 - 111,87 - 113,50,10.0 - 10.5,Average
rpwc,120,125,31,102,91 - 113,89 - 115,55,10.6 - 10.11,Average
rpwc,120,125,32,103,92 - 114,90 - 116,58,11.0 - 11.5,Average
rpwc,120,125,33,105,94 - 116,92 - 118,63,11.6 - 11.11,Average
rpwc,120,125,34,106,95 - 117,93 - 119,66,12.0 - 12.5,Average
rpwc,120,125,35,108,97 - 119,95 - 121,70,12.0 - 12.5,Average
rpwc,120,125,36,109,98 - 120,96 - 122,73,12.6 - 12.11,Average
rpwc,120,125,37,111,100 - 122,98 - 124,77,13.0 - 13.11,Above Average
rpwc,120,125,38,113,102 - 124,100 - 126,81,14.0 - 14.11,Above Average
rpwc,120,125,39,115,104 - 126,102 - 128,84,15.0 - 16.11,Above Average
rpwc,120,125,40,116,105 - 127,103 - 129,86,17.0 - 18.11,Above Average
rpwc,120,125,41,118,107 - 129,105 - 130,88,17.0 - 18.11,Above Average
rpwc,120,125,42,120,109 - 130,107 - 130,91,17.0 - 18.11,Well Above Average
rpwc,120,125,43,122,111 - 130,109 - 130,93,> Stop age,Well Above Average
rpwc,120,125,44,125,114 - 130,112 - 130,95,> Stop age,Well Above Average
rpwc,120,125,45,127,116 - 130,114 - 130,96,> Stop age,Well Above Average
rpwc,120,125,46,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,120,125,47,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,120,125,48,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,120,125,49,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,120,125,50,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,120,125,51,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,120,125,52,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,120,125,53,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,120,125,54,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,120,125,55,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,120,125,56,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,120,125,57,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,120,125,58,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,120,125,59,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,120,125,60,130,119 - 130,117 - 130,98,> Stop age,Well Above Average
rpwc,126,131,0,62,51 - 73,49 - 75,1,< Start age,Significantly Below Average
rpwc,126,131,1,63,52 - 74,50 - 76,1,< Start age,Significantly Below Average
rpwc,126,131,2,65,54 - 76,52 - 78,1,< Start age,Significantly Below Average
